video_id,author,comment,like_count,date,topic,year,normalization,tokenizing,stopword,stemming,category
JTEhv7JCRF0,@RohmatSaputra-zg1hf,itu bisa di campur dengan pupuk ultradap ndak,0,2026-01-04T16:35:57Z,pengendalian hama,2026,itu bisa di campur dengan pupuk ultradap ndak,"itu, bisa, di, campur, dengan, pupuk, ultradap, ndak","campur, pupuk, ultradap, ndak","campur, pupuk, ultradap, ndak",kompatibilitas pestisida
JTEhv7JCRF0,@DedyAjah-j2k5w,untuk dosis nya gimana pak,0,2026-01-03T07:08:08Z,pengendalian hama,2026,untuk dosis nya gimana pak,"untuk, dosis, nya, gimana, pak","dosis, nya, gimana","dosis, , gimana",kompatibilitas pestisida
JTEhv7JCRF0,@karyono5859,insektisida dan fungisida apa yg bagus bwt tanaman cabe keriting,0,2025-12-25T00:37:51Z,pengendalian hama,2025,insektisida dan fungisida apa yg bagus bwt tanaman cabe keriting,"insektisida, dan, fungisida, apa, yg, bagus, bwt, tanaman, cabe, keriting","insektisida, fungisida, yg, bagus, bwt, tanaman, cabe, keriting","insektisida, fungisida, yg, bagus, bwt, tanam, cabe, riting",kompatibilitas pestisida
JTEhv7JCRF0,@ImronKurniawan-k3j4y,pak untuk ambiton bagusnya dcampur sma pupuk apa pestisida untuk dosis ambtion perliter brapa pak dan pengunaan interval berapa takutnya keseringan nnti over zpt,0,2025-12-22T17:26:23Z,pengendalian hama,2025,pak untuk ambiton bagusnya dcampur sma pupuk apa pestisida untuk dosis ambtion perliter brapa pak dan pengunaan interval berapa takutnya keseringan nnti over zpt,"pak, untuk, ambiton, bagusnya, dcampur, sma, pupuk, apa, pestisida, untuk, dosis, ambtion, perliter, brapa, pak, dan, pengunaan, interval, berapa, takutnya, keseringan, nnti, over, zpt","ambiton, bagusnya, dcampur, sma, pupuk, pestisida, dosis, ambtion, perliter, brapa, pengunaan, interval, takutnya, keseringan, nnti, over, zpt","ambiton, bagus, dcampur, sma, pupuk, pestisida, dosis, ambtion, liter, brapa, pengunaan, interval, takut, sering, nnti, over, zpt","kompatibilitas pestisida, risiko pestisida kesehatan"
JTEhv7JCRF0,@hattea5474,maaf pak mau tanya kalau pagi hari spray cabe menggunakan copside lalu sore hari spray insektisida boleh tidak,0,2025-12-20T01:54:36Z,pengendalian hama,2025,maaf pak mau tanya kalau pagi hari spray cabe menggunakan copside lalu sore hari spray insektisida boleh tidak,"maaf, pak, mau, tanya, kalau, pagi, hari, spray, cabe, menggunakan, copside, lalu, sore, hari, spray, insektisida, boleh, tidak","maaf, pagi, spray, cabe, copside, sore, spray, insektisida","maaf, pagi, spray, cabe, copside, sore, spray, insektisida",kompatibilitas pestisida
JTEhv7JCRF0,@PetualangJurus,di campur apa gak insektisida dan fungisida nya ya,0,2025-12-11T11:09:49Z,pengendalian hama,2025,di campur apa gak insektisida dan fungisida nya ya,"di, campur, apa, gak, insektisida, dan, fungisida, nya, ya","campur, gak, insektisida, fungisida, nya, ya","campur, gak, insektisida, fungisida, , ya",kompatibilitas pestisida
JTEhv7JCRF0,@yusranagus6293,ijin nanya pak de apakah avidor bisa dicampur pegasus,0,2025-12-09T15:11:37Z,pengendalian hama,2025,ijin nanya pak de apakah avidor bisa dicampur pegasus,"ijin, nanya, pak, de, apakah, avidor, bisa, dicampur, pegasus","ijin, nanya, de, avidor, dicampur, pegasus","ijin, na, de, avidor, campur, pegasus",kompatibilitas pestisida
JTEhv7JCRF0,@Bestplane,fungisida golongan azol contohnya score tidak di sarankan pada masa vegetatif pak karna bisa menghambat pertumbuhan,0,2025-12-02T01:38:17Z,pengendalian hama,2025,fungisida golongan azol contohnya score tidak di sarankan pada masa vegetatif pak karna bisa menghambat pertumbuhan,"fungisida, golongan, azol, contohnya, score, tidak, di, sarankan, pada, masa, vegetatif, pak, karna, bisa, menghambat, pertumbuhan","fungisida, golongan, azol, contohnya, score, sarankan, vegetatif, karna, menghambat, pertumbuhan","fungisida, golong, azol, contoh, score, saran, vegetatif, karna, hambat, tumbuh",kompatibilitas pestisida
JTEhv7JCRF0,@ruswaneffendi3468,saran sy dicoba pertanian ramah lingkungan yg tdk dicemari oleh pestisida dan fungisida kimia karena secara langsung tanaman dan buah yg dihasilkan sdh tercemar tdk baik utk kesehatan tks,0,2025-11-27T08:15:28Z,pengendalian hama,2025,saran sy dicoba pertanian ramah lingkungan yg tdk dicemari oleh pestisida dan fungisida kimia karena secara langsung tanaman dan buah yg dihasilkan sdh tercemar tdk baik utk kesehatan tks,"saran, sy, dicoba, pertanian, ramah, lingkungan, yg, tdk, dicemari, oleh, pestisida, dan, fungisida, kimia, karena, secara, langsung, tanaman, dan, buah, yg, dihasilkan, sdh, tercemar, tdk, baik, utk, kesehatan, tks","saran, sy, dicoba, pertanian, ramah, lingkungan, yg, tdk, dicemari, pestisida, fungisida, kimia, langsung, tanaman, buah, yg, dihasilkan, sdh, tercemar, tdk, utk, kesehatan, tks","saran, sy, coba, tani, ramah, lingkung, yg, tdk, cemar, pestisida, fungisida, kimia, langsung, tanam, buah, yg, hasil, sdh, cemar, tdk, utk, sehat, tks","alternatif pengendalian alami, kompatibilitas pestisida, risiko pestisida kesehatan"
JTEhv7JCRF0,@acepbendrong,izin bertanya pa fungisida merk dagang apa yang cocok dicampur dengan d molish dan avidor untuk skala rumahan pa mohon pencerhannya,0,2025-11-26T03:47:40Z,pengendalian hama,2025,izin bertanya pa fungisida merk dagang apa yang cocok dicampur dengan d molish dan avidor untuk skala rumahan pa mohon pencerhannya,"izin, bertanya, pa, fungisida, merk, dagang, apa, yang, cocok, dicampur, dengan, d, molish, dan, avidor, untuk, skala, rumahan, pa, mohon, pencerhannya","izin, pa, fungisida, merk, dagang, cocok, dicampur, d, molish, avidor, skala, rumahan, pa, mohon, pencerhannya","izin, pa, fungisida, merk, dagang, cocok, campur, d, molish, avidor, skala, rumah, pa, mohon, pencerhan",kompatibilitas pestisida
JTEhv7JCRF0,@HolisatulAqyun,sy mau tanya pungisida sama insektisida dan nutrisi apa bisa dicampur semua,0,2025-11-14T06:44:20Z,pengendalian hama,2025,sy mau tanya pungisida sama insektisida dan nutrisi apa bisa dicampur semua,"sy, mau, tanya, pungisida, sama, insektisida, dan, nutrisi, apa, bisa, dicampur, semua","sy, pungisida, insektisida, nutrisi, dicampur","sy, pungisida, insektisida, nutrisi, campur",kompatibilitas pestisida
JTEhv7JCRF0,@RaniAnjany-y3w,klaw npk dn urea d cmpur apakah sama dosis nya,0,2025-11-07T04:18:28Z,pengendalian hama,2025,klaw npk dn urea d cmpur apakah sama dosis nya,"klaw, npk, dn, urea, d, cmpur, apakah, sama, dosis, nya","klaw, npk, dn, urea, d, cmpur, dosis, nya","klaw, npk, dn, urea, d, cmpur, dosis, ",kompatibilitas pestisida
JTEhv7JCRF0,@DaudJusupCapah,assalamualaikum pak cabe rawit saya over dosis pupuk daunnya lebar semua dan pucuk mulai terlihat kaku masa vegetatif mohon solusinya pak trimksh wadslm,0,2025-10-24T03:15:04Z,pengendalian hama,2025,assalamualaikum pak cabe rawit saya over dosis pupuk daunnya lebar semua dan pucuk mulai terlihat kaku masa vegetatif mohon solusinya pak trimksh wadslm,"assalamualaikum, pak, cabe, rawit, saya, over, dosis, pupuk, daunnya, lebar, semua, dan, pucuk, mulai, terlihat, kaku, masa, vegetatif, mohon, solusinya, pak, trimksh, wadslm","assalamualaikum, cabe, rawit, over, dosis, pupuk, daunnya, lebar, pucuk, kaku, vegetatif, mohon, solusinya, trimksh, wadslm","assalamualaikum, cabe, rawit, over, dosis, pupuk, daun, lebar, pucuk, kaku, vegetatif, mohon, solusi, trimksh, wadslm",kompatibilitas pestisida
JTEhv7JCRF0,@rahzasapsatoh532,pa apakah dithane dan curacron bisa di campur untung pengaplikasian nya,0,2025-10-18T16:11:03Z,pengendalian hama,2025,pa apakah dithane dan curacron bisa di campur untung pengaplikasian nya,"pa, apakah, dithane, dan, curacron, bisa, di, campur, untung, pengaplikasian, nya","pa, dithane, curacron, campur, untung, pengaplikasian, nya","pa, thane, curacron, campur, untung, aplikasi, ",kompatibilitas pestisida
